Date,Ticker,Open Gap %,PMH Gap %
2025-11-28,ADTX,0.222930,0.875796
2025-11-28,BEAT,0.405665,0.653967
2025-11-28,BIYA,0.341134,0.547005
2025-11-28,KTTA,0.344340,0.735755
2025-11-28,KWM,0.060606,0.530303
2025-11-28,SMX,0.925287,1.337931
2025-11-28,WAI,0.101562,0.652344
2025-11-26,AMBR,0.708861,0.829114
2025-11-26,AMZE,0.286434,0.524727
2025-11-26,CJET,0.041667,0.416667
2025-11-26,MNDR,0.352632,0.615789
2025-11-26,PW,0.248200,0.584253
2025-11-26,SPRC,0.233607,0.491803
2025-11-25,CETY,0.607477,0.719626
2025-11-25,CMND,-0.028715,0.435264
2025-11-25,GCL,0.051095,0.401460
2025-11-25,ICON,0.206405,0.568326
2025-11-25,IVP,0.161510,0.420792
2025-11-25,PASW,-0.157652,0.645006
2025-11-25,RELI,0.037196,0.457321
2025-11-25,RUBI,0.584152,0.721676
2025-11-25,VNRX,0.047892,0.407530
2025-11-24,ATON,0.116438,0.626712
2025-11-24,CJET,0.294737,0.689474
2025-11-24,ENLV,0.778546,1.018287
2025-11-24,EPSM,0.155989,0.420613
2025-11-24,GELS,0.283362,0.544577
2025-11-24,IVP,0.445957,0.870462
2025-11-24,JXG,0.107246,1.011507
2025-11-24,KTTA,0.437222,0.954841
2025-11-24,VSA,0.106418,0.523862
2025-11-21,IVDA,0.568025,0.767871
2025-11-21,IVP,0.138710,0.413710
2025-11-21,MNDR,0.277961,0.766447
2025-11-21,NVVE,0.613650,0.914016
2025-11-21,OSRH,0.328289,0.753947
2025-11-21,SBEV,0.213489,0.706301
2025-11-21,SGMO,0.401818,0.480260
2025-11-21,SHPH,0.142077,0.469945
2025-11-21,SMX,0.037736,0.613208
2025-11-20,AUID,0.283951,0.851852
2025-11-20,BNKK,0.572132,0.864884
2025-11-20,INM,0.130081,0.475610
2025-11-20,IVP,0.255014,0.814709
2025-11-20,MAGN,0.381910,0.597990
2025-11-20,MNDR,0.548193,2.795181
2025-11-20,PACS,0.526441,0.717172
2025-11-20,SFHG,-0.147465,2.410138
2025-11-20,SOND,0.986971,2.805646
2025-11-20,VIVK,0.033125,0.441154
2025-11-19,AZI,0.667984,1.546772
2025-11-19,EPWK,0.289855,0.731884
2025-11-19,FRGT,0.493865,0.575519
2025-11-19,KZIA,0.340278,0.770833
2025-11-19,SGML,0.145431,0.392535
2025-11-19,STEC,0.322052,0.811211
2025-11-18,ARVN,0.168478,0.480978
2025-11-18,ASBP,0.210296,0.478642
2025-11-18,CANF,0.517403,0.988950
2025-11-18,CLIK,0.128508,0.410635
2025-11-18,CMND,0.271578,0.408090
2025-11-18,LOBO,0.244190,0.574578
2025-11-18,OLMA,2.105047,3.541080
2025-11-18,ONFO,0.176332,0.623338
2025-11-18,RYET,0.264000,0.506667
2025-11-17,AMIX,0.629986,0.788171
2025-11-17,APLT,0.154375,0.551077
2025-11-17,CGTL,0.453202,0.491267
2025-11-17,CHR,0.078029,0.422998
2025-11-17,CYPH,0.105455,0.396364
2025-11-17,GLMD,0.197115,0.586538
2025-11-17,GNS,0.216827,0.807857
2025-11-17,KXIN,0.314472,0.717724
2025-11-17,MSPR,0.221629,0.493547
2025-11-17,SGML,0.354785,0.615512
2025-11-17,VEEE,-0.017341,0.982659
2025-11-17,WTO,0.476987,1.012552
2025-11-17,ZYME,0.296004,0.727862
2025-11-14,AMZE,0.350000,0.466975
2025-11-14,APLT,0.090370,0.422222
2025-11-14,ASBP,0.452471,0.929658
2025-11-14,BCG,0.207018,1.021053
2025-11-14,CHR,0.127349,0.402923
2025-11-14,EPWK,0.096774,0.910670
2025-11-14,GORV,0.013333,1.000000
2025-11-14,IVVD,0.446328,0.751412
2025-11-14,MKDW,-0.100000,0.698500
2025-11-14,MLSS,0.145641,0.499868
2025-11-14,WTO,0.970000,1.500000
2025-11-14,XPON,0.251969,0.551181
2025-11-13,CHAI,-0.096515,0.415550
2025-11-13,CMND,0.329036,0.708024
2025-11-13,LRHC,0.096244,0.988263
2025-11-13,LVLU,0.222904,0.903885
2025-11-13,MGRX,0.232955,0.636364
2025-11-13,NVVE,1.624200,2.482714
2025-11-13,RUBI,0.229115,0.525763
2025-11-13,SGBX,0.364017,0.502092
2025-11-13,SOND,0.420000,1.167059
2025-11-13,TNMG,0.842790,1.969626
2025-11-12,AMZE,0.569907,0.833271
2025-11-12,CMCT,0.846307,1.207585
2025-11-12,CMND,-0.127590,0.635769
2025-11-12,FMFC,0.403770,1.046679
2025-11-12,FTCI,0.209677,0.490591
2025-11-12,LPTX,0.382857,0.462857
2025-11-12,LUCY,0.181818,0.571429
2025-11-12,SLRX,0.326531,2.091837
2025-11-12,VCIG,0.269231,0.730769
2025-11-11,ALUR,0.037356,0.482759
2025-11-11,ASBP,-0.025940,0.613489
2025-11-11,BODI,0.201195,0.593625
2025-11-11,CYCU,0.212121,1.079545
2025-11-11,ENGN,0.422629,0.816972
2025-11-11,GLTO,0.055072,0.398841
2025-11-11,IZM,0.076923,0.625000
2025-11-11,KLTR,0.190476,0.551020
2025-11-11,MSPR,0.971889,1.088440
2025-11-11,QNRX,0.595897,0.941032
2025-11-11,RAIN,0.318458,1.253550
2025-11-11,TURB,0.072289,0.787149
2025-11-11,VCIG,0.073446,0.621469
2025-11-10,BNAI,0.567005,0.812066
2025-11-10,COGT,1.210526,1.776653
2025-11-10,GLTO,3.331313,4.329293
2025-11-10,GREE,0.278146,0.867550
2025-11-10,IFRX,0.439024,1.008130
2025-11-10,IMTE,0.379308,2.263908
2025-11-10,IPHA,0.098468,0.706850
2025-11-10,LOOP,-0.026144,1.261438
2025-11-10,MOVE,1.836478,2.960168
2025-11-10,MSGY,0.315789,2.336842
2025-11-10,NIVF,0.096134,0.462905
2025-11-10,PPCB,-0.051456,0.640777
2025-11-10,PTLE,0.081481,0.547619
2025-11-10,SELX,0.590283,3.063604
2025-11-10,SHFS,-0.192469,0.832636
2025-11-10,VERO,0.202073,0.880829
2025-11-10,VIVK,0.358100,0.475030
2025-11-10,VSTD,-0.120862,0.676787
2025-11-07,AZI,0.544073,0.747720
2025-11-07,BKYI,0.482118,0.622814
2025-11-07,HLLY,0.230769,0.402930
2025-11-07,MSGM,1.079909,1.648402
2025-11-07,MTVA,0.200000,0.411765
2025-11-07,ORGO,0.313625,0.493573
2025-11-07,RUBI,0.339556,0.792444
2025-11-07,VSME,0.194121,0.593386
2025-11-06,ALTO,0.318966,0.620690
2025-11-06,BIYA,0.942370,1.455926
2025-11-06,FTEL,0.535967,1.319715
2025-11-06,OSRH,0.065181,0.485984
2025-11-06,STGW,0.389813,0.848233
2025-11-06,WORX,0.177509,0.799308
2025-11-06,YGMZ,0.489960,1.248996
2025-11-06,YMAT,0.179159,0.588255
2025-11-05,BW,0.282086,0.462567
2025-11-05,CCTG,1.024078,1.084332
2025-11-05,CHR,0.925735,1.256618
2025-11-05,IMRN,-0.104046,0.398844
2025-11-05,LNAI,0.318945,0.522782
2025-11-05,MTVA,0.101852,0.490741
2025-11-05,NVVE,0.505714,1.000000
2025-11-05,PRFX,0.047619,0.476190
2025-11-05,RDHL,0.194444,0.555556
2025-11-05,SMX,0.442177,0.945578
2025-11-05,XAIR,0.076344,0.456989
2025-11-05,ZDAI,0.136408,0.643475
2025-11-04,ABP,0.187856,0.688805
2025-11-04,ARTL,-0.150000,0.830000
2025-11-04,CAPT,0.195418,0.435657
2025-11-04,CMBM,0.093137,0.401961
2025-11-04,CMPS,0.095798,0.411765
2025-11-04,EPWK,0.024931,0.426593
2025-11-04,FGL,0.141435,0.668715
2025-11-04,IHRT,0.230241,0.563574
2025-11-04,KORE,0.030151,0.605528
2025-11-04,MSPR,0.428050,0.640154
2025-11-04,NFE,0.309322,0.593220
2025-11-04,ORIS,0.059190,0.445483
2025-11-04,PHGE,-0.043621,0.430453
2025-11-04,PRLD,-0.467337,0.786432
2025-11-04,PTLE,1.080602,1.407254
2025-11-04,RLMD,0.004545,0.590909
2025-11-04,SAGT,0.087533,0.649867
2025-11-04,SCNX,0.393346,0.762301
2025-11-04,STKH,-0.192171,0.786477
2025-11-03,ALPS,-0.316406,0.687500
2025-11-03,AREC,0.283117,0.506494
2025-11-03,BDRX,-0.074250,0.816746
2025-11-03,CRBU,0.404959,2.276860
2025-11-03,CURR,0.137566,0.888889
2025-11-03,EZGO,0.252763,0.909359
2025-11-03,FEMY,0.264166,0.632397
2025-11-03,LGCL,0.200730,1.021898
2025-11-03,MSAI,0.262821,0.480769
2025-11-03,MSPR,1.570455,2.978636
2025-11-03,NCRA,0.087209,1.587209
2025-11-03,PHIO,0.692683,1.317073
2025-11-03,RAY,0.166667,1.058788
2025-11-03,RNTX,0.079872,1.012780
2025-11-03,SHPH,0.138047,0.616162
2025-11-03,SMX,-0.019802,0.935644
2025-11-03,TERN,0.700969,0.825666
2025-11-03,TGE,0.504565,0.890189
2025-11-03,THAR,1.291525,1.532203
2025-11-03,YGMZ,0.071540,0.800933
2025-10-31,ADTX,-0.001471,0.516176
2025-10-31,AZI,-0.131356,0.576271
2025-10-31,BENF,0.220093,0.789398
2025-10-31,CTM,0.300971,0.572816
2025-10-31,DFSC,0.213793,1.068966
2025-10-31,EPWK,0.935045,2.404834
2025-10-31,EZGO,-0.040334,0.460362
2025-10-31,FMFC,0.041667,1.071429
2025-10-31,GETY,0.522388,0.855721
2025-10-31,HKD,0.650888,0.757396
2025-10-31,MNOV,0.142857,0.882353
2025-10-31,MSAI,0.352273,0.553030
2025-10-31,NIVF,-0.152778,0.666667
2025-10-31,WAI,0.204013,1.113712
2025-10-31,WTO,0.270208,0.487298
2025-10-31,YDKG,0.317495,0.660907
2025-10-30,ARBB,0.183333,0.631667
2025-10-30,CMBM,0.884746,1.603390
2025-10-30,CVU,0.550720,0.754237
2025-10-30,GLE,0.156233,1.038158
2025-10-30,HBIO,0.283763,0.601344
2025-10-30,IBIO,0.097403,0.422078
2025-10-30,INTS,1.896590,2.330086
2025-10-30,JZXN,0.355668,0.817457
2025-10-30,LBGJ,-0.134328,0.447761
2025-10-30,LMFA,0.090109,0.420142
2025-10-30,MBRX,0.094662,0.505004
2025-10-30,NXPL,0.094786,0.947975
2025-10-30,ORIS,0.097293,0.609364
2025-10-30,QCLS,0.360526,0.413158
2025-10-30,RYDE,-0.051613,0.577061
2025-10-30,VCIG,0.969444,2.061111
2025-10-30,VIVS,0.186957,1.200000
2025-10-29,BAER,0.064706,0.564706
2025-10-29,CMBM,2.656958,3.854369
2025-10-29,ERNA,0.736000,0.896000
2025-10-29,FGL,0.438667,0.781778
2025-10-29,GNTA,0.150000,0.866667
2025-10-29,MSAI,0.240988,0.406453
2025-10-29,PFSA,0.311379,0.827241
2025-10-29,PPBT,0.835334,1.298456
2025-10-29,TLIH,0.260613,0.636321
2025-10-29,VSEE,0.273585,0.886792
2025-10-29,XXII,0.145695,0.403974
2025-10-28,ADTX,-0.229897,0.494845
2025-10-28,ATCH,0.213089,0.486911
2025-10-28,EDSA,-0.129278,0.410646
2025-10-28,EHGO,-0.058077,0.673077
2025-10-28,FGL,0.124680,0.462653
2025-10-28,FRGT,0.463415,1.276423
2025-10-28,GNPX,0.088000,0.600000
2025-10-28,GPUS,0.301466,0.486242
2025-10-28,IPDN,0.198830,0.429825
2025-10-28,JEM,0.365144,0.597293
2025-10-28,LUNG,0.205128,0.435897
2025-10-28,OP,-0.068182,0.431818
2025-10-28,POLA,0.139344,0.647541
2025-10-28,RELI,0.184086,1.052416
2025-10-28,SCWO,0.357014,0.518987
2025-10-28,SSKN,-0.005952,0.398810
2025-10-28,VSEE,2.870445,5.526316
2025-10-28,XHLD,0.725340,1.261222
2025-10-28,YMAT,0.305209,4.745251
2025-10-27,ASST,0.309091,0.618182
2025-10-27,BKYI,1.467212,1.961044
2025-10-27,CENN,0.155317,0.422575
2025-10-27,CLIK,0.721417,1.948470
2025-10-27,CLRB,-0.027500,0.820000
2025-10-27,CODX,0.694040,0.976618
2025-10-27,JZXN,0.169277,0.835669
2025-10-27,KITT,0.795455,1.488636
2025-10-27,NLSP,-0.007692,0.415385
2025-10-27,RECT,0.224138,1.885057
2025-10-27,SLGB,-0.405882,1.352941
2025-10-27,SUPV,0.362556,0.441308
2025-10-27,TGL,0.447368,1.132964
2025-10-24,ADTX,0.057191,0.618729
2025-10-24,GNLN,-0.087432,0.390710
2025-10-24,GNTA,2.086687,12.699690
2025-10-24,INBX,0.732370,1.066291
2025-10-24,NEUP,0.555556,0.713580
2025-10-24,NRXS,0.028796,0.560209
2025-10-24,QLGN,0.640227,1.237960
2025-10-24,TOVX,0.271637,0.403509
2025-10-24,VIOT,0.146429,0.507143
2025-10-24,VIVK,0.460415,0.721752
2025-10-24,WGRX,1.202159,1.829486
2025-10-23,AREB,0.260930,0.483721
2025-10-23,BATL,0.282051,0.495726
2025-10-23,GNPX,0.034672,0.759124
2025-10-23,IBIO,0.223022,0.474820
2025-10-23,IMCC,0.370968,0.801075
2025-10-23,INBS,0.081026,0.485149
2025-10-23,MGN,0.046729,0.728972
2025-10-23,NITO,0.026110,0.605744
2025-10-23,NLSP,-0.106918,0.408805
2025-10-23,RBNE,0.259843,0.685039
2025-10-23,SCNX,0.612598,0.741015
2025-10-23,SGBX,0.342105,0.986842
2025-10-23,SLMT,0.473054,1.091018
2025-10-23,TNGX,0.072748,0.523095
2025-10-23,VTYX,0.943005,1.178756
2025-10-23,YDKG,0.122059,0.530882
2025-10-22,ADAP,0.316872,0.481481
2025-10-22,AIRE,0.525563,0.910390
2025-10-22,AREB,0.320000,0.664000
2025-10-22,BDSX,0.023426,0.407028
2025-10-22,BENF,0.736345,1.279261
2025-10-22,BNBX,0.464912,1.482456
2025-10-22,BURU,0.242403,0.408115
2025-10-22,BYND,0.704420,1.447514
2025-10-22,DNUT,0.254717,0.493261
2025-10-22,EPWK,0.144663,0.459270
2025-10-22,FLWS,0.322330,0.724272
2025-10-22,HHS,0.134078,0.488827
2025-10-22,SBEV,0.280423,0.878307
2025-10-22,SHMD,0.039702,0.868486
2025-10-22,WOK,0.250000,0.734694
2025-10-22,YYAI,1.339926,1.915946
2025-10-21,ATMV,0.562500,1.704327
2025-10-21,BOF,0.214797,0.608592
2025-10-21,BYND,0.571429,0.700680
2025-10-21,DCGO,0.183333,0.591667
2025-10-21,GSIT,0.208944,0.478026
2025-10-21,HTCR,0.162273,0.473923
2025-10-21,JWEL,0.029240,0.871345
2025-10-21,NERV,1.533835,1.864662
2025-10-21,RYOJ,0.281526,1.168421
2025-10-21,SPWR,0.291429,0.851429
2025-10-21,TNON,0.125000,0.421875
2025-10-21,VSEE,0.189228,0.556420
2025-10-21,YDKG,0.343115,0.681716
2025-10-20,AZTR,0.426492,0.834061
2025-10-20,BGLC,-0.079922,0.461988
2025-10-20,BYND,0.579926,0.936183
2025-10-20,CELC,0.524827,1.245574
2025-10-20,FGI,0.271008,1.130252
2025-10-20,GNLN,0.148438,0.796875
2025-10-20,GRNQ,-0.007194,0.604317
2025-10-20,GSIT,0.476378,0.614173
2025-10-20,IOBT,0.383547,0.572039
2025-10-20,MMA,0.091549,0.485915
2025-10-20,NCNA,0.033531,0.538462
2025-10-20,RANI,0.280488,0.628049
2025-10-20,RDHL,0.346667,1.026667
2025-10-20,REPL,1.042222,1.166667
2025-10-20,SLGB,-0.165217,1.307246
2025-10-20,SPRC,0.047120,0.426702
2025-10-20,STKE,0.145631,0.559871
2025-10-20,VIVK,0.281889,0.622201
2025-10-20,XBP,0.078431,0.486471
2025-10-17,ACHV,0.288961,0.428571
2025-10-17,AKAN,0.233184,0.730942
2025-10-17,ARTV,1.018051,1.548736
2025-10-17,BLMZ,0.110540,0.439589
2025-10-17,CREV,0.208054,1.397315
2025-10-17,ELBM,0.609756,0.621951
2025-10-17,KMRK,0.165517,0.510345
2025-10-17,KZR,0.357314,0.520384
2025-10-17,RANI,1.909323,2.291569
2025-10-17,SGBX,0.237013,0.769481
2025-10-17,TAOP,-0.091549,0.443662
2025-10-17,TDIC,0.250093,0.869159
2025-10-17,XRTX,0.376471,1.082353
2025-10-16,ADAP,0.202064,0.467137
2025-10-16,AQMS,0.237446,0.477740
2025-10-16,AUUD,0.082927,1.053659
2025-10-16,CYCU,0.263884,0.402528
2025-10-16,LGCB,0.745455,2.545455
2025-10-16,LOBO,0.075269,0.623656
2025-10-16,MIRA,0.768939,1.250000
2025-10-16,PRAX,1.760070,2.039233
2025-10-16,RYOJ,1.071429,3.161290
2025-10-16,SAFX,0.101695,0.415254
2025-10-16,SBFM,0.176166,0.518135
2025-10-16,SCNX,0.507959,0.968724
2025-10-16,SOAR,0.082278,0.401899
2025-10-16,SOND,0.456522,1.163043
2025-10-16,VIVK,0.623179,1.134870
2025-10-16,WHWK,0.647619,1.161905
2025-10-15,ADGM,-0.134503,0.748538
2025-10-15,CBUS,0.200680,0.523810
2025-10-15,COOT,3.031088,4.274611
2025-10-15,CSAI,0.407692,0.423077
2025-10-15,DFLI,0.424902,0.549020
2025-10-15,GNPX,0.899406,1.474020
2025-10-15,IBG,0.431677,1.049689
2025-10-15,OMER,1.826829,2.256098
2025-10-15,PFAI,0.795812,1.994764
2025-10-15,RKDA,0.398374,1.062331
2025-10-15,SDOT,1.119461,2.333333
2025-10-15,SEED,0.637631,1.048780
2025-10-15,SLNH,0.247312,0.422939
2025-10-15,SPHL,0.053319,1.041316
2025-10-15,TBH,0.207921,0.871287
2025-10-15,TE,0.248130,0.426434
2025-10-15,VERI,0.451465,0.565934
2025-10-15,VIVK,0.331203,0.537274
2025-10-14,AQMS,0.705348,1.220989
2025-10-14,CRML,0.299399,0.477663
2025-10-14,EDHL,0.647495,0.804208
2025-10-14,ELAB,0.859885,2.614203
2025-10-14,GWAV,1.016451,1.643948
2025-10-14,GWH,0.176796,0.436464
2025-10-14,ITP,0.289877,0.759969
2025-10-14,JDZG,0.372340,0.994681
2025-10-14,MNTS,0.146853,0.496503
2025-10-14,NVA,0.675351,1.195550
2025-10-14,QRHC,0.173759,0.574468
2025-10-14,SSKN,0.675325,0.779221
2025-10-14,UGRO,0.315775,0.585595
2025-10-13,ACON,0.257968,1.120458
2025-10-13,ATON,0.196825,0.587302
2025-10-13,BLBX,-0.003681,0.839264
2025-10-13,CHNR,0.301963,1.310582
2025-10-13,ELBM,1.000000,2.236364
2025-10-13,FGL,0.231859,0.871639
2025-10-13,FORA,-0.038961,0.478355
2025-10-13,GV,-0.026316,0.763158
2025-10-13,GWH,0.394231,0.920673
2025-10-13,INHD,0.036364,0.490909
2025-10-13,NAMM,0.196203,0.424051
2025-10-13,NDRA,0.516975,1.265432
2025-10-13,NVX,0.112245,0.850340
2025-10-13,PMAX,0.938224,2.988417
2025-10-13,STI,1.111111,1.460838
2025-10-13,TBH,-0.625000,1.041667
2025-10-13,VCIG,0.173684,0.597368
2025-10-10,ADTX,0.034483,0.418966
2025-10-10,GORV,0.101887,0.649057
2025-10-10,GWH,1.110465,1.848837
2025-10-10,LFS,0.479100,1.729904
2025-10-10,ORBS,0.303910,0.658768
2025-10-10,PWM,0.346154,0.673077
2025-10-10,SGBX,0.712963,2.024691
2025-10-10,SLE,0.359551,0.707865
2025-10-10,WAI,0.183007,0.663399
2025-10-10,YDDL,0.503690,3.022140
2025-10-10,YHGJ,0.333333,1.050000
2025-10-09,AMBO,0.459384,0.924370
2025-10-09,ATCH,0.374897,0.486375
2025-10-09,ATHE,0.039443,0.589327
2025-10-09,BAOS,0.444109,1.507553
2025-10-09,BDRX,0.220493,1.193256
2025-10-09,BJDX,1.026738,1.962567
2025-10-09,EPWK,0.322709,0.549801
2025-10-09,GLTO,0.437559,0.525822
2025-10-09,MRM,0.187192,0.522266
2025-10-09,SCWO,0.325286,0.400143
2025-10-09,SUGP,0.217737,0.450107
2025-10-09,TCRT,0.156757,1.191892
2025-10-09,TELO,0.224242,0.418182
2025-10-09,TNMG,0.229167,0.416875
2025-10-09,TTRX,2.530714,6.112857
2025-10-09,YYAI,0.419171,0.559585
2025-10-08,ACXP,0.671329,2.142191
2025-10-08,ADAP,0.259740,0.520202
2025-10-08,ATON,1.374552,2.405018
2025-10-08,BGMS,0.097458,0.684322
2025-10-08,BIAF,0.281633,0.677551
2025-10-08,BURU,0.477474,0.615579
2025-10-08,DRMA,0.013393,0.705357
2025-10-08,HOTH,0.104575,0.875817
2025-10-08,MYNZ,-0.133333,1.048485
2025-10-08,NERV,0.206422,0.995413
2025-10-08,NXL,0.950544,1.238329
2025-10-08,PBM,0.002817,0.509859
2025-10-08,PCSA,0.555556,0.941111
2025-10-08,RNAZ,0.531097,1.622750
2025-10-08,SCWO,0.342098,0.670775
2025-10-08,SGN,0.005525,0.519337
2025-10-08,TRX,0.212611,0.616815
2025-10-08,UPC,0.433269,1.976789
2025-10-08,XBIO,1.727273,4.946387
2025-10-08,XTLB,0.328571,3.000000
2025-10-08,YYAI,0.557222,0.888889
2025-10-07,ACET,-0.053700,0.790000
2025-10-07,APVO,0.170213,0.645390
2025-10-07,BJDX,0.267742,0.974194
2025-10-07,CAPS,0.033613,0.394958
2025-10-07,CISS,0.457014,1.036199
2025-10-07,COCH,0.995538,2.358949
2025-10-07,DVLT,0.302740,0.423077
2025-10-07,GLTO,5.708895,8.770889
2025-10-07,INDP,0.128527,0.520376
2025-10-07,LXEO,0.275116,0.550201
2025-10-07,NAK,0.317881,0.390728
2025-10-07,PCSA,0.415054,0.588530
2025-10-07,TELO,0.211268,0.521127
2025-10-07,TMQ,2.459330,2.631579
2025-10-07,ULY,0.711538,1.826923
2025-10-07,YYAI,0.087649,0.414343
2025-10-07,ZNB,1.759036,4.536145
2025-10-06,APDN,0.081967,0.461358
2025-10-06,ARBK,0.583971,0.722488
2025-10-06,BTTC,0.189189,0.614054
2025-10-06,CRML,0.440476,1.006266
2025-10-06,FEMY,0.412474,0.555309
2025-10-06,LPTX,0.499531,6.029053
2025-10-06,ONMD,0.393204,0.805825
2025-10-06,SHOT,0.168287,0.411129
2025-10-06,SOPA,1.248440,1.836879
2025-10-06,SPRB,2.942177,3.412698
2025-10-06,YAAS,0.162791,0.465116
2025-10-03,ASNS,0.787027,0.909730
2025-10-03,ASTC,0.299376,0.644491
2025-10-03,BNAI,0.400563,0.633803
2025-10-03,BURU,0.303345,0.582278
2025-10-03,CHR,0.331555,0.676829
2025-10-03,DFLI,0.364486,0.467290
2025-10-03,ELPW,0.248629,0.401584
2025-10-03,GIPR,0.213300,0.546726
2025-10-03,KIDZ,0.159292,0.451327
2025-10-03,OVID,0.219512,0.469512
2025-10-03,XELB,0.329480,0.826590
2025-10-02,ASBP,0.849487,1.190121
2025-10-02,CIGL,0.494163,1.190661
2025-10-02,DKI,0.281250,0.562500
2025-10-02,IVDA,0.264706,0.654412
2025-10-02,JZXN,0.093705,0.681884
2025-10-02,KAVL,0.155668,0.417004
2025-10-02,TSHA,0.268868,0.493711
2025-10-01,AIHS,0.200000,0.700000
2025-10-01,CJET,1.801974,2.269587
2025-10-01,EPSM,0.047708,1.215154
2025-10-01,GLXG,0.203125,0.835938
2025-10-01,KAVL,0.237450,0.470932
2025-10-01,LAC,0.308231,0.431699
2025-10-01,MASK,0.190235,0.424571
2025-10-01,PALI,0.221356,0.500523
2025-10-01,RVYL,0.697297,1.287500
2025-10-01,VCIG,-0.028436,0.500790
2025-10-01,VSA,-0.154070,0.453488
2025-09-30,BENF,0.740093,0.952993
2025-09-30,BINI,0.009677,0.712903
2025-09-30,CLGN,-0.226512,0.925629
2025-09-30,CRE,0.480000,0.746667
2025-09-30,EPOW,0.579533,1.102336
2025-09-30,IBG,0.273016,0.650794
2025-09-30,MGN,0.059561,0.724138
2025-09-30,MSS,0.138393,0.696429
2025-09-30,NLSP,-0.095918,0.424490
2025-09-30,RVSN,0.150420,0.649020
2025-09-30,SKYQ,0.465475,0.804522
2025-09-30,SLXN,0.094395,0.533923
2025-09-30,SPRC,0.318386,0.721973
2025-09-30,STAK,0.300390,0.937581
2025-09-30,VIVK,0.412304,1.014959
2025-09-30,WOLF,0.305430,0.617647
2025-09-29,DFLI,0.319389,0.461509
2025-09-29,DWTX,0.538043,1.007246
2025-09-29,IBG,0.309623,0.673640
2025-09-29,JFB,0.629197,1.064234
2025-09-29,MSS,2.968586,5.785340
2025-09-29,OTLK,0.185445,0.690547
2025-09-29,POAI,1.760934,4.831506
2025-09-29,PSTV,0.304165,0.404797
2025-09-29,RDHL,0.399457,0.826033
2025-09-29,STKH,0.430285,1.426871
2025-09-29,YHC,0.087468,0.422739
2025-09-29,ZURA,0.489627,0.705394
2025-09-26,BIAF,0.812317,1.085044
2025-09-26,BIYA,0.127013,0.484794
2025-09-26,BLMZ,0.216611,0.569024
2025-09-26,CJET,0.317873,0.538652
2025-09-26,DVLT,0.371586,0.521322
2025-09-26,ELBM,0.219048,0.523810
2025-09-26,FGL,-0.150720,0.462374
2025-09-26,GPUS,0.104727,0.514756
2025-09-26,LEXX,-0.215686,0.568627
2025-09-26,MJID,0.123894,0.398230
2025-09-26,MRM,1.917241,3.662069
2025-09-26,NUAI,0.246377,0.434783
2025-09-26,WAI,0.582278,1.844937
2025-09-25,ATCH,0.136866,0.432836
2025-09-25,BTOC,-0.063063,1.513514
2025-09-25,ELBM,0.038306,0.512097
2025-09-25,EVAX,0.300000,0.712121
2025-09-25,HTOO,0.035448,0.451493
2025-09-25,IMRX,0.039003,0.419285
2025-09-25,LAC,0.128120,0.414309
2025-09-25,LUXE,0.157895,0.787026
2025-09-25,OFAL,0.263158,0.804511
2025-09-25,PEPG,1.218045,1.902180
2025-09-25,PSTV,0.539090,0.717219
2025-09-25,SGBX,0.091250,0.768750
2025-09-25,SPRC,0.456919,0.872063
2025-09-25,WOK,0.329778,0.688889
2025-09-25,XXII,0.211921,0.589404
2025-09-24,AQMS,0.333333,1.765432
2025-09-24,CHNR,-0.075203,0.640244
2025-09-24,CLPT,0.338816,0.439145
2025-09-24,CYCN,0.175497,0.771523
2025-09-24,EZGO,0.160494,0.629012
2025-09-24,IVDA,-0.099338,0.397351
2025-09-24,JYD,-0.126506,0.945783
2025-09-24,JZXN,0.401235,0.932099
2025-09-24,LAC,0.646580,0.853420
2025-09-24,MSS,-0.023942,0.613235
2025-09-24,QURE,1.881406,2.169839
2025-09-24,RAYA,0.260586,0.465798
2025-09-24,RCT,0.401961,0.960784
2025-09-24,SHFS,1.634969,3.601227
2025-09-24,TNFA,0.641026,0.831909
2025-09-24,VEEE,0.092369,0.666667
2025-09-24,XPON,0.371212,0.734848
2025-09-24,YAAS,0.659973,1.275770
2025-09-24,ZONE,0.171717,1.191919
2025-09-23,CWD,0.025081,0.419094
2025-09-23,DBGI,0.152778,1.944444
2025-09-23,FLD,0.208763,0.801753
2025-09-23,FTEL,27.274428,38.501040
2025-09-23,GLTO,0.530000,1.330000
2025-09-23,IBG,1.844758,3.009753
2025-09-23,IPDN,0.468531,1.321678
2025-09-23,JXG,0.217736,0.793120
2025-09-23,JZXN,0.232143,1.089286
2025-09-23,NUAI,0.364295,0.811594
2025-09-23,ORIS,0.534649,0.641228
2025-09-23,SILO,0.187133,0.723258
2025-09-23,SLE,1.353659,3.259146
2025-09-23,SLNH,0.407143,0.704762
2025-09-23,SNGX,-0.075107,0.502146
2025-09-23,SSKN,0.482353,1.464706
2025-09-22,AGRI,2.008299,3.713693
2025-09-22,ARBB,0.320000,0.696000
2025-09-22,ARBE,0.366460,0.602484
2025-09-22,AZI,0.040909,0.451818
2025-09-22,BKKT,0.369732,0.700192
2025-09-22,BOXL,2.884615,4.557692
2025-09-22,FLD,0.000000,0.518764
2025-09-22,GSIW,0.233199,0.553091
2025-09-22,HOUS,0.570014,0.715700
2025-09-22,LASE,0.202381,0.428571
2025-09-22,MBX,1.240000,1.829000
