Date,Ticker,Open Gap %,PMH Gap %
2024-10-29,LIXT,0.648855,1.198473
2024-10-29,LUCY,0.678930,1.302676
2024-10-29,SHPH,0.421053,0.947368
2024-10-29,VCIG,0.477807,0.600522
2024-10-28,AMIX,1.492866,1.653696
2024-10-28,EVOK,1.096226,2.281132
2024-10-28,GMM,0.583499,1.055192
2024-10-28,HCTI,0.796200,1.573402
2024-10-28,PXDT,0.432836,2.731343
2024-10-25,ATNF,0.391753,0.670103
2024-10-25,ELAB,0.775488,1.204989
2024-10-25,UPXI,2.026667,2.933333
2024-10-24,CCTG,0.500086,1.459911
2024-10-24,LGCB,0.787664,1.760748
2024-10-24,NXU,1.964043,2.264882
2024-10-24,ZENA,0.653409,0.852273
2024-10-23,BSGM,0.641791,4.134328
2024-10-23,CNSP,1.058711,2.010849
2024-10-23,DBVT,0.442857,1.857143
2024-10-23,LRHC,0.673469,1.285714
2024-10-23,VRAX,0.982143,1.065476
2024-10-23,ZPTA,0.750789,1.476341
2024-10-22,ENSC,1.539806,2.107282
2024-10-22,GNPX,1.245033,1.509934
2024-10-22,HYZN,0.720207,1.227979
2024-10-22,SRM,0.426630,1.418478
2024-10-22,TCBP,0.392070,1.070485
2024-10-21,BIVI,0.744681,1.076596
2024-10-21,GRI,1.879310,2.879310
2024-10-21,ISPC,0.596491,1.035088
2024-10-21,SAVE,0.394558,0.707483
2024-10-21,SYTA,1.623762,1.722772
2024-10-18,AKAN,0.402062,0.938144
2024-10-18,DRUG,0.594470,0.863594
2024-10-18,HEPS,0.604545,1.140909
2024-10-18,JDZG,0.529412,1.000000
2024-10-18,PEGY,0.495463,1.337568
2024-10-18,SOBR,0.899371,2.704403
2024-10-18,VTAK,1.972544,2.222147
2024-10-17,BREA,0.765719,2.517083
2024-10-17,MTEM,0.722245,1.829292
2024-10-17,NIXX,2.189873,4.012658
2024-10-17,NTBL,0.468595,1.393802
2024-10-17,PIXY,1.383636,2.536364
2024-10-17,STAF,1.888889,4.785185
2024-10-17,TVGN,0.432692,0.826923
2024-10-17,VSME,0.540541,2.950450
2024-10-16,AIFF,0.843450,1.460064
2024-10-16,ATNF,8.375000,11.453947
2024-10-16,BDRX,0.692615,2.293413
2024-10-16,BURU,0.465753,0.753425
2024-10-16,CTCX,0.449523,0.909170
2024-10-16,DUO,0.425000,0.891304
2024-10-16,STEC,4.850234,9.400416
2024-10-16,VS,2.252174,4.652174
2024-10-16,WVE,0.407126,0.507009
2024-10-15,BNZI,0.402703,0.783784
2024-10-15,DBGI,0.740926,1.753442
2024-10-15,GRTS,0.466667,0.814815
2024-10-15,SGD,0.555276,0.726131
2024-10-15,ZPTA,1.129870,1.422078
2024-10-14,TVGN,1.252503,1.581665
2024-10-14,VERB,0.769912,0.911504
2024-10-14,XPON,0.673640,1.008368
2024-10-11,LUXH,0.439604,0.661386
2024-10-11,NIVF,0.450725,0.900950
2024-10-11,TWG,0.873832,1.649533
2024-10-11,ZENA,0.564972,0.920904
2024-10-10,BLMZ,0.957494,1.013423
2024-10-10,JTAI,0.491361,1.073434
2024-10-10,XHG,0.396648,0.720670
2024-10-09,BNZI,1.173913,1.384058
2024-10-09,MNTS,0.607229,0.674699
2024-10-09,WW,0.465517,0.637931
2024-10-08,ALCE,1.068045,1.477652
2024-10-08,BPTH,0.503583,0.785505
2024-10-08,NMHI,0.766244,1.498016
2024-10-08,OTRK,0.648352,1.027473
2024-10-08,VIRI,0.452502,0.885424
2024-10-07,LGMK,0.518255,0.858415
2024-10-07,RIME,0.397835,0.926407
2024-10-07,SRRK,2.549865,3.715633
2024-10-04,BENF,0.747899,0.915966
2024-10-04,NCNC,0.583710,1.300151
2024-10-04,PEV,1.433957,1.992806
2024-10-03,ELAB,0.843897,0.876761
2024-10-03,PEGY,0.462141,0.812881
2024-10-03,TOVX,0.491935,0.645161
2024-10-02,API,1.192727,1.672727
2024-10-02,ICCT,0.888286,1.133143
2024-10-02,KXIN,0.626984,0.992063
2024-10-02,MTC,0.408751,0.600854
2024-10-01,MGRX,0.753390,0.795763
2024-10-01,UAVS,1.146652,1.438895
2024-10-01,XHG,0.513430,0.893251
2024-09-30,DUO,0.404762,1.039683
2024-09-30,EMKR,0.950413,1.892562
2024-09-30,KXIN,1.333333,1.653333
2024-09-30,XHG,1.153184,1.337742
2024-09-30,ZCMD,0.635688,1.000000
2024-09-27,CNEY,0.776168,0.896879
2024-09-27,DUO,0.401869,0.672897
2024-09-27,ONCO,0.868630,0.984860
2024-09-27,XPON,0.462733,0.692547
2024-09-26,DUO,0.480000,0.700000
2024-09-26,KTTA,0.843953,0.877763
2024-09-26,TBIO,1.094828,1.491379
2024-09-25,ATCH,1.076843,1.590343
2024-09-25,CERO,0.548026,0.673426
2024-09-25,OCTO,0.662651,0.839357
2024-09-24,BNZI,0.597619,0.771429
2024-09-24,CAPR,0.412060,0.443886
2024-09-24,HSCS,0.394558,1.295918
2024-09-24,MSS,1.363636,1.489510
2024-09-24,SEEL,1.092105,1.398421
2024-09-23,KAVL,1.556131,1.573402
2024-09-23,NVVE,0.823980,1.219388
2024-09-23,TGL,0.587535,0.749228
2024-09-23,XPON,0.402123,0.850236
2024-09-20,BNZI,0.770833,2.100694
2024-09-20,LFLY,0.916201,1.458101
2024-09-20,NBY,0.750855,1.092976
2024-09-20,XPON,1.231959,1.560137
2024-09-19,RZLV,0.711579,4.745263
2024-09-19,SGN,2.079292,4.136259
2024-09-19,TBIO,2.036765,2.602941
2024-09-19,VERO,0.631642,1.825871
2024-09-19,XCUR,1.462882,2.938865
2024-09-19,ZEO,1.421053,4.956140
2024-09-18,APLT,0.400000,0.584946
2024-09-18,LUNR,0.551852,0.644444
2024-09-18,NVVE,0.561321,0.787736
2024-09-18,OMEX,0.631271,1.377594
2024-09-18,PRTG,1.790287,3.593819
2024-09-18,WBUY,1.155172,1.551724
2024-09-17,BFI,1.335537,1.594215
2024-09-17,SMSI,0.625239,1.065010
2024-09-16,BBLG,0.575000,1.200000
2024-09-16,DRMA,0.506329,1.348101
2024-09-16,NCNA,1.523622,2.814961
2024-09-16,XCUR,0.425000,1.100000
2024-09-16,ZNTL,0.530864,0.589506
2024-09-13,ATPC,0.675862,1.310345
2024-09-13,IMRX,0.461538,0.839161
2024-09-13,TNON,1.909091,28.543182
2024-09-13,VMAR,0.646667,1.766667
2024-09-13,XXII,0.866320,1.153732
2024-09-12,MNPR,1.145833,1.375000
2024-09-12,SMFL,0.470588,1.270588
2024-09-12,TNON,1.352941,2.571895
2024-09-11,BCTX,2.115416,2.389831
2024-09-11,CNEY,1.313883,3.124748
2024-09-11,FRGT,0.407231,0.459754
2024-09-11,FTCI,0.554865,1.596179
2024-09-11,TANH,0.510116,0.877890
2024-09-10,BKYI,0.862069,1.108374
2024-09-10,SLXN,0.428717,0.836922
2024-09-10,SMX,0.918736,1.641084
2024-09-09,INBS,0.613924,1.025316
2024-09-09,SINT,1.092199,1.223404
2024-09-09,TNXP,0.614035,0.824561
2024-09-06,BENF,0.586667,1.160000
2024-09-06,BLMZ,0.757426,0.868812
2024-09-06,WHLR,1.135266,2.623188
2024-09-05,APLD,0.540123,0.632716
2024-09-05,EAST,2.394737,3.144737
2024-09-05,HOTH,0.591773,0.732638
2024-09-04,CNFR,0.486957,0.826087
2024-09-04,WINT,0.695925,1.037618
2024-09-04,WISA,0.750000,0.823529
2024-09-03,AUUD,0.707203,0.789055
2024-09-03,SIFY,1.427838,2.230676
2024-08-30,ATPC,29.025126,53.396985
2024-08-30,BNRG,1.201209,1.697256
2024-08-30,FCUV,0.742241,1.077854
2024-08-29,BCDA,0.954545,1.590909
2024-08-29,LUCY,0.879154,0.906344
2024-08-28,BOF,0.742887,0.772680
2024-08-28,BSLK,0.951691,1.647343
2024-08-27,ADXN,0.566580,0.683420
2024-08-27,ENSC,0.757289,0.996691
2024-08-27,TANH,0.437824,0.641839
2024-08-27,TRIB,0.399015,1.073892
2024-08-26,ASST,0.407407,1.203704
2024-08-26,MIRA,0.427027,0.762162
2024-08-26,MRM,1.826613,2.145161
2024-08-26,PWM,1.002653,1.453581
2024-08-23,MNTS,0.893347,1.952927
2024-08-23,PRTG,0.573899,1.855238
2024-08-23,SQNS,1.908689,2.368925
2024-08-22,AIRI,0.645333,0.808000
2024-08-22,GDC,0.581633,0.954082
2024-08-22,MOBX,0.533742,1.749375
2024-08-22,STAF,1.433333,2.125000
2024-08-22,SVMH,1.010980,1.314189
2024-08-21,REVB,1.060863,2.620955
2024-08-21,SDIG,0.655290,0.696246
2024-08-21,SMFL,1.432990,1.886598
2024-08-21,VHAI,0.826087,1.130435
2024-08-20,AUUD,0.400000,1.547826
2024-08-20,INM,3.887162,5.405405
2024-08-20,PITA,0.509524,1.857143
2024-08-20,PRFX,0.451208,2.768116
2024-08-20,TGL,1.603448,3.465517
2024-08-20,TTNP,0.770916,1.472112
2024-08-19,ALZN,2.446247,2.921761
2024-08-19,APDN,0.941500,2.091072
2024-08-19,GOVX,0.480170,0.699717
2024-08-19,VRAX,1.356808,2.075117
2024-08-16,CING,1.191667,1.258333
2024-08-16,ZCAR,0.636697,0.955046
2024-08-15,CING,1.254743,2.013550
2024-08-15,SPRC,0.604471,1.604471
2024-08-15,VSME,0.403219,1.283670
2024-08-14,ALBT,2.203922,2.843137
2024-08-14,DGLY,0.659021,1.223794
2024-08-14,GRTX,0.515038,0.853383
2024-08-14,SGD,0.787995,1.233291
2024-08-13,APLM,0.794062,1.484523
2024-08-13,CXAI,0.653061,1.006803
2024-08-13,VEV,1.032193,1.671026
2024-08-12,GNLN,2.848644,3.370700
2024-08-12,PSIG,0.415842,1.168317
2024-08-12,TRNR,1.103746,1.795677
2024-08-09,HUGE,1.087196,1.317881
2024-08-09,MGOL,0.513514,0.651351
2024-08-09,WBUY,0.548448,0.720497
2024-08-08,CDT,1.297576,1.666667
2024-08-08,LODE,0.595745,0.765293
2024-08-08,WENA,0.422018,0.587156
2024-08-07,IDAI,0.512679,0.874311
2024-08-07,LUMN,0.444000,0.524000
2024-08-07,RR,0.729730,0.883514
2024-08-07,ZCMD,0.412844,0.963303
2024-08-06,LUMN,0.536680,0.540541
2024-08-06,LYT,0.858156,1.326241
2024-08-06,TENX,0.688356,0.910959
2024-08-06,VBIV,0.974563,1.042925
2024-08-05,UVIX,0.887500,1.022115
2024-08-05,UVXY,0.665556,0.768324
2024-08-05,VIXY,0.444732,0.510019
2024-08-05,VXX,0.437141,0.507658
2024-08-02,MKDW,0.956731,2.586538
2024-08-02,VSEE,1.572140,2.065844
2024-08-02,XCUR,0.618105,0.776116
2024-08-01,BBLG,0.694444,0.750000
2024-08-01,RDHL,0.480864,0.744337
2024-07-31,LSH,0.755274,0.835443
2024-07-31,NCNC,0.520261,1.242484
2024-07-31,NUZE,0.600000,1.018919
2024-07-31,PRST,0.531429,0.742857
2024-07-30,ATPC,0.451429,0.573714
2024-07-30,IMNN,1.823529,2.697479
2024-07-30,JTAI,0.438608,0.973904
2024-07-30,PCSA,0.788235,0.835294
2024-07-29,LIPO,2.637466,2.711952
2024-07-29,NLSP,0.816842,1.089474
2024-07-29,YIBO,0.475129,1.195540
2024-07-26,BFI,0.584702,1.229000
2024-07-26,CREV,0.662885,1.316045
2024-07-26,WINT,1.799392,1.857143
2024-07-25,PBM,1.759325,2.525549
2024-07-25,POAI,1.429907,1.542056
2024-07-25,STSS,0.390645,0.719343
2024-07-25,TIVC,0.487304,1.222295
2024-07-24,BBLG,0.720000,1.304000
2024-07-24,DRMA,1.215385,3.146154
2024-07-24,NUZE,3.796117,3.834951
2024-07-24,PIRS,0.652882,0.989975
2024-07-24,SGMO,0.794169,0.991029
2024-07-23,ADIL,0.518774,0.745283
2024-07-23,ATPC,1.307692,2.272727
2024-07-23,AZTR,2.759259,2.839506
2024-07-23,GPAK,0.685731,2.130644
2024-07-23,SOAR,0.569366,1.573760
2024-07-23,WRNT,1.089347,2.745704
2024-07-22,CTM,0.442308,0.870192
2024-07-22,MIRA,0.901858,1.076074
2024-07-22,NCPL,0.550962,0.610577
2024-07-22,SERV,0.495364,0.721854
2024-07-19,SERV,0.623574,0.897338
2024-07-19,SXTP,1.000000,1.157317
2024-07-18,ONCO,0.541611,0.868456
2024-07-17,ADTX,0.662604,1.100131
2024-07-16,CDT,0.520833,1.247083
2024-07-16,SILO,1.121495,1.457944
2024-07-16,TKLF,0.395918,0.707755
2024-07-15,AMIX,0.529450,1.540453
2024-07-15,AREB,0.826923,0.961538
2024-07-15,DATS,0.884615,1.480769
2024-07-15,DJT,0.495630,0.764001
2024-07-15,MIRA,0.554650,1.121521
2024-07-15,SCNI,0.635468,1.059113
2024-07-12,CGBS,0.580913,5.024896
2024-07-12,QLGN,0.457379,1.191914
2024-07-12,TOYO,0.961290,1.516129
2024-07-12,VEV,1.710280,3.859813
2024-07-11,BDRX,1.264098,1.390662
2024-07-11,BSFC,0.422619,1.035714
2024-07-11,KZIA,0.548937,0.780904
2024-07-11,RNLX,0.517059,1.053660
2024-07-11,VLCN,0.669041,1.156164
2024-07-10,AP,0.398876,1.483985
2024-07-10,KZIA,0.562500,1.187500
2024-07-10,LGVN,1.041812,1.487596
2024-07-10,NAAS,0.403077,1.024615
2024-07-10,VRPX,0.810345,0.982759
2024-07-10,VVPR,0.694118,1.235294
2024-07-09,GVH,0.442249,0.708884
2024-07-09,PEGY,0.633333,1.166667
2024-07-09,QURE,0.637566,0.650794
2024-07-09,SNGX,2.210000,2.700000
2024-07-08,IVP,0.939597,1.624161
2024-07-08,SHPW,0.574762,1.892381
2024-07-08,SVMH,1.054751,1.298301
2024-07-08,ZAPP,0.719902,1.039312
2024-07-05,QLGN,1.115670,1.489459
2024-07-05,SING,0.577287,1.109621
2024-07-05,ZAPP,0.654412,0.761029
2024-07-03,CNSP,1.079365,1.896825
2024-07-03,VVPR,1.040000,1.366667
2024-07-03,ZCAR,0.543924,0.846999
2024-07-02,OPTT,0.629254,0.863505
2024-07-02,RDZN,0.475309,0.925926
2024-07-02,VS,0.825758,0.848485
2024-07-01,CSLR,0.901786,1.000000
2024-07-01,LPTV,0.683168,1.752475
2024-07-01,XTIA,0.625566,0.964027
2024-06-28,COSM,0.796760,1.194404
2024-06-28,LUCY,0.590606,0.712121
2024-06-27,BSFC,0.831461,0.938202
2024-06-27,IONM,1.447414,2.271121
2024-06-27,NLSP,0.952355,1.414567
2024-06-27,SING,0.677852,1.281879
2024-06-26,AIEV,0.546512,0.936047
2024-06-26,OPTX,1.778723,2.787234
2024-06-26,VLCN,0.456835,0.834532
2024-06-26,WENA,1.727273,1.927273
2024-06-25,GLYC,0.504126,0.725431
2024-06-25,LRHC,0.660000,0.813333
2024-06-25,RGS,1.798817,2.136095
2024-06-25,VLCN,0.479381,1.479381
2024-06-24,AGFY,1.380952,1.452381
2024-06-24,MLGO,0.398964,0.502591
2024-06-24,REVB,0.426540,0.696682
2024-06-21,AREB,0.694352,1.476744
2024-06-21,KRKR,0.522965,1.180233
2024-06-21,MINM,0.468531,0.643357
2024-06-21,SPEC,1.044706,2.088235
2024-06-20,GRDI,0.767321,1.500000
2024-06-20,MGOL,2.010471,2.359511
2024-06-20,ZAPP,0.419118,0.647059
2024-06-18,ASNS,1.104348,1.869565
2024-06-18,CMTL,0.410138,0.460829
2024-06-18,MLGO,0.422535,0.760563
2024-06-18,NLSP,1.541470,2.621038
2024-06-18,RELI,1.922973,2.378378
2024-06-18,SNOA,0.595846,1.255193
2024-06-17,MBIO,1.983077,2.334615
2024-06-17,SCNI,0.747851,1.209169
2024-06-17,TRNR,0.574913,0.961672
2024-06-14,FOXO,0.568857,1.051067
2024-06-14,KAVL,2.058824,2.448235
2024-06-14,SVMH,0.718033,1.557377
2024-06-13,BRTX,0.525926,0.577778
2024-06-13,STSS,0.432198,0.690047
2024-06-12,GDHG,0.564246,0.973743
2024-06-11,KITT,0.503248,0.862278
2024-06-11,TPET,0.956522,1.132174
2024-06-10,DSY,1.063800,2.446650
2024-06-10,HOVR,0.777778,1.750000
2024-06-10,KWE,1.042500,1.275000
2024-06-10,SPEC,0.413237,1.139811
2024-06-07,LFLY,0.509901,0.603960
2024-06-07,TPHS,0.729819,1.388797
2024-06-07,VERO,1.522584,2.664565
2024-06-06,AEMD,0.576607,2.898769
2024-06-06,FRGT,0.631888,1.175850
2024-06-06,KITT,0.424638,1.014493
2024-06-06,VRAX,1.411215,2.392523
2024-06-05,ASNS,6.893617,12.595745
2024-06-05,MFI,0.661538,1.792308
2024-06-05,MITQ,0.714286,1.342857
2024-06-05,NDRA,0.897647,1.957647
2024-06-05,NVVE,0.395513,1.013778
2024-06-05,SYTA,0.402878,0.870504
2024-06-05,XTIA,1.130435,2.369565
2024-06-04,MLGO,2.269231,2.474359
2024-06-04,SOBR,0.716888,0.944972
2024-06-03,BPTH,0.985437,1.053398
2024-06-03,GME,0.736819,1.052723
2024-06-03,YGMZ,0.462375,0.910641
2024-05-31,BURU,0.562500,1.530000
2024-05-31,NVOS,1.129490,1.305987
2024-05-31,XHG,0.741007,1.187050
2024-05-30,HLTH,0.952555,1.226277
2024-05-30,SMFL,0.800512,1.068465
2024-05-30,STSS,0.650573,0.840168
2024-05-29,BNAI,0.637795,0.881890
2024-05-29,CCG,0.473684,0.894737
2024-05-29,GVH,0.471698,1.138365
2024-05-29,RSLS,1.082772,1.550529
2024-05-28,INSM,1.256818,1.909091
2024-05-28,PEGY,0.656934,0.896687
2024-05-28,POAI,0.516406,0.784008
2024-05-28,STSS,2.186654,2.919739
2024-05-28,XCUR,0.402424,1.014242
2024-05-24,AKAN,1.163180,1.719665
2024-05-24,NCPL,0.760297,1.374142
2024-05-23,ASTI,0.598174,2.170472
2024-05-23,GWAV,0.491117,0.776650
2024-05-23,ONMD,1.857143,2.367347
2024-05-23,ZCAR,0.778571,1.881905
2024-05-22,AKTS,2.195352,2.761801
2024-05-22,BNED,0.725699,1.147750
2024-05-22,BZFD,0.544000,0.680000
2024-05-22,SYTA,0.625000,0.900000
2024-05-21,AGRI,0.407387,0.960784
2024-05-21,BDRX,0.779528,1.078740
2024-05-21,EDBL,0.500000,1.550000
2024-05-21,MGOL,1.801653,2.497173
2024-05-21,MGRX,0.860870,2.136759
2024-05-20,CRKN,0.637427,0.671930
2024-05-20,FFIE,0.902913,1.097087
2024-05-20,GTBP,1.500000,1.923077
2024-05-20,MMV,0.980366,1.691266
2024-05-20,SCPX,0.642512,0.835749
2024-05-20,SINT,0.390588,0.587059
2024-05-20,TANH,0.445967,0.796043
2024-05-17,AKAN,1.390943,2.154717
2024-05-17,BNRG,0.450237,2.786730
2024-05-17,BRSH,0.429286,1.020714
2024-05-17,BURU,0.987225,1.892832
2024-05-17,CRKN,0.754167,0.970833
2024-05-17,DUO,2.811434,4.917753
2024-05-17,FFIE,0.636364,0.830303
2024-05-17,FLJ,0.870181,2.438216
2024-05-17,GWAV,0.409858,0.803511
2024-05-17,KXIN,0.658636,1.727273
2024-05-17,SCPX,0.398601,0.578422
2024-05-17,SLNA,0.452045,0.687732
2024-05-17,VHAI,0.514615,0.830769
2024-05-16,CRKN,0.569264,1.134199
2024-05-16,CYN,0.631702,0.940559
2024-05-16,GWAV,0.690635,1.506689
2024-05-16,JDZG,0.474201,1.695332
2024-05-16,LSDI,3.156863,3.686275
2024-05-16,PEGY,0.588032,1.266974
2024-05-15,BSFC,0.579892,0.973070
2024-05-15,EDBL,0.857143,1.060890
2024-05-15,FFIE,1.100281,1.454418
2024-05-15,GWAV,0.438202,0.730337
2024-05-15,SINT,1.423636,2.090909
2024-05-15,SLNA,0.428571,0.750000
2024-05-14,AMC,1.289017,1.562620
2024-05-14,CTNT,1.773109,4.453782
2024-05-14,FFIE,0.634426,0.721311
2024-05-14,GME,1.129064,1.627258
2024-05-14,HOLO,0.757500,1.110000
2024-05-14,PLUG,0.692042,0.761246
2024-05-14,SPWR,0.829091,1.727273
2024-05-13,ACIU,0.463203,0.874459
2024-05-13,GME,0.508591,0.523482
2024-05-13,TVGN,0.452514,0.919756
2024-05-10,NVAX,1.241611,2.174497
2024-05-09,CPOP,1.076471,1.235294
2024-05-09,TAOP,0.496855,0.924528
2024-05-08,ISUN,0.423485,0.881061
2024-05-08,REBN,0.786127,0.907514
2024-05-08,TIVC,0.476190,1.523810
2024-05-07,AIRE,0.465266,0.798015
2024-05-07,CMND,0.495726,0.589744
2024-05-07,NUWE,0.871345,1.157895
2024-05-06,XBP,1.037736,1.212264
2024-05-03,VAXX,0.426104,0.619962
2024-05-02,ALLR,1.218978,1.481752
2024-05-02,EBS,0.528497,0.834197
2024-05-01,AKAN,0.502151,0.795699
2024-05-01,CTMX,0.993865,1.147239
2024-04-30,AKLI,0.638995,0.955300
2024-04-30,CYCC,0.419118,1.022059
2024-04-30,EGOX,0.409420,0.757246
2024-04-30,GMM,0.623132,0.816618
2024-04-29,CAUD,0.588205,0.769231
2024-04-26,BDRX,1.290287,1.386865
2024-04-26,PEGY,0.595376,0.946050
2024-04-26,TVGN,0.411765,1.105882
2024-04-25,AIRE,0.439655,0.568966
2024-04-25,BRFH,0.669903,3.854369
2024-04-25,PCSA,0.518519,0.561728
2024-04-24,AMST,0.900000,0.930000
2024-04-24,BOF,0.666667,1.042735
2024-04-24,CSSE,0.552856,1.288247
2024-04-24,RILY,0.409300,0.585175
2024-04-23,CYN,0.852066,1.371074
2024-04-23,PALI,0.393509,0.663286
2024-04-23,PEGY,0.556769,0.679039
2024-04-23,SMFL,0.528736,0.643678
2024-04-22,MLEC,1.121429,1.364286
2024-04-22,NIVF,0.454545,1.000000
2024-04-19,AGBA,0.436893,0.533981
2024-04-19,RWOD,0.408098,2.814121
2024-04-19,ZCMD,0.827586,1.158621
2024-04-18,AGBA,2.175000,2.750000
2024-04-18,BPTH,0.669753,0.972222
2024-04-18,HOLO,0.468750,0.616071
2024-04-18,SINT,0.608579,1.096515
2024-04-18,TIRX,2.032491,2.816400
2024-04-17,INTZ,0.447826,0.634783
2024-04-17,INVO,1.644737,2.105263
2024-04-17,VIAO,0.661538,1.807692
2024-04-17,WISA,0.788525,0.885246
2024-04-16,DYNT,0.700859,1.427099
2024-04-16,PALI,1.103365,1.218750
2024-04-16,WISA,0.531429,0.771429
2024-04-15,LGVN,0.414201,0.863905
2024-04-15,ONVO,0.643402,0.831502
2024-04-15,SNGX,0.753432,0.991712
2024-04-12,BENF,0.571635,1.079595
2024-04-12,NXPL,0.660000,0.900000
2024-04-12,PXMD,1.695156,1.913682
2024-04-11,ELYM,0.501873,0.704120
2024-04-11,RLYB,1.042945,1.128834
2024-04-11,TPET,0.391708,0.647572
2024-04-10,ADIL,1.256637,1.371681
2024-04-10,MRIN,0.776385,1.162661
2024-04-10,WNW,0.643564,2.019802
2024-04-09,ACRV,0.686971,0.869712
2024-04-09,LASE,1.776224,1.811189
2024-04-08,AUUD,1.874126,1.972028
2024-04-08,LGVN,0.700000,1.172727
2024-04-08,UCAR,0.676596,1.127660
2024-04-08,WTO,0.891892,2.200000
2024-04-05,FAAS,0.396364,2.218182
2024-04-05,GCTS,0.924956,1.228621
2024-04-05,HUBC,0.413462,0.615385
2024-04-05,MDIA,0.621429,2.407143
2024-04-04,HWH,0.547771,2.305732
2024-04-04,TCBP,0.715385,1.123077
2024-04-04,TVGN,0.805412,1.194740
2024-04-03,ABIO,0.701754,1.736842
2024-04-03,KTRA,1.146414,1.556773
2024-04-03,LGVC,0.773148,1.960185
2024-04-03,VVPR,0.537288,0.584746
2024-04-02,ADTX,0.612579,0.849057
2024-04-02,AINC,0.914414,1.022523
2024-04-02,TPET,1.129719,1.959342
2024-04-02,VVPR,2.227586,2.875862
2024-04-02,XTIA,0.466019,1.262136
2024-04-01,CXAI,0.542857,0.755102
2024-04-01,MDIA,0.600003,1.234324
2024-04-01,SBFM,0.839669,1.444628
2024-04-01,VSTE,2.511327,3.239482
2024-03-28,AKAN,0.516070,1.053972
2024-03-28,AVTX,2.936842,3.947368
2024-03-28,BDRX,0.874272,1.025611
2024-03-28,PIK,0.657492,1.003058
2024-03-28,XLO,2.004695,3.992175
2024-03-27,IBIO,1.347826,1.504348
2024-03-27,LIXT,0.769401,0.866962
2024-03-27,MRDB,0.632301,1.185841
2024-03-26,OPGN,1.051579,1.231579
2024-03-26,STOK,0.703077,1.030769
2024-03-25,CYTO,0.832370,0.849711
2024-03-25,EGOX,1.038168,1.290076
2024-03-25,MLGO,0.587065,0.975124
2024-03-22,BIOL,0.585333,0.844667
2024-03-22,NVFY,0.891892,0.929730
2024-03-22,OTLK,0.529830,0.612216
2024-03-21,ASST,0.603960,1.039604
2024-03-21,KAVL,0.676692,1.052632
2024-03-21,YTEN,1.789712,2.209465
2024-03-20,ETAO,1.453835,2.834517
2024-03-20,JAGX,0.436865,0.770682
2024-03-20,OBLG,0.605185,1.051852
2024-03-20,TGL,0.662100,0.856164
2024-03-20,TRUG,0.739130,0.939130
2024-03-19,ENVB,0.545455,0.600000
2024-03-19,OTRK,1.684211,1.897368
2024-03-19,ZCAR,0.474576,0.813559
2024-03-18,STI,0.867816,1.017241
2024-03-18,TPHS,2.320988,3.296296
2024-03-18,WLDS,0.652174,0.917174
2024-03-15,BTTX,1.045714,1.731429
2024-03-15,GERN,0.714286,1.045714
2024-03-15,JTAI,0.633641,1.102556
2024-03-15,VERB,1.919014,2.541549
2024-03-14,KULR,0.428571,0.902857
2024-03-14,PRST,0.600711,0.866607
2024-03-13,GXAI,0.990602,1.161654
2024-03-13,LSF,0.408602,0.946237
2024-03-13,NCNA,0.937258,1.886190
2024-03-12,CLRO,0.844692,1.220258
2024-03-12,IONM,0.524927,1.053079
2024-03-12,NUKK,0.460870,1.260870
2024-03-12,RGLS,0.688406,1.000000
2024-03-11,DUO,0.834862,1.892801
2024-03-11,PIK,2.348148,6.037037
2024-03-11,TCBP,0.481132,0.990566
2024-03-08,AIMD,1.500000,2.294643
2024-03-08,CERO,0.444805,0.896104
2024-03-08,MIRA,0.410675,1.200232
2024-03-08,PBM,0.929134,1.527559
2024-03-08,SGD,1.245827,1.534143
2024-03-07,BENF,0.500000,0.946000
2024-03-07,BREA,1.166667,2.156863
2024-03-07,CELZ,0.674370,0.932773
2024-03-07,CERO,3.294118,9.854902
2024-03-07,IMRN,1.042300,2.333131
2024-03-07,LYT,3.119481,4.012987
2024-03-06,AISP,0.804040,0.828283
2024-03-06,APM,1.261844,3.337632
2024-03-06,MEDS,0.399777,0.680692
2024-03-06,NKGN,0.450116,1.215777
2024-03-06,PHGE,2.115534,2.894418
2024-03-05,AISP,1.000000,1.084848
2024-03-05,SBFM,0.654788,1.227171
2024-03-04,AIMD,0.466667,1.380952
2024-03-04,FUFU,0.926332,1.890282
2024-03-04,HSDT,0.460526,0.864035
2024-03-04,JAGX,0.602260,0.781921
2024-03-04,QNRX,1.137107,1.754305
2024-03-04,RNLX,0.423077,0.846154
2024-03-01,ADIL,0.533824,1.053922
2024-03-01,BIVI,1.411290,2.387097
2024-03-01,NXU,0.526527,1.289790
2024-02-29,ENVB,1.370638,1.827918
2024-02-29,VLCN,0.512397,1.512397
2024-02-28,APLT,0.448029,0.684588
2024-02-28,BETS,0.538153,1.008032
2024-02-28,BYND,0.502660,0.779255
2024-02-28,IXHL,0.684834,1.962085
2024-02-28,KITT,0.407444,1.252693
2024-02-28,VANI,4.990099,5.554455
2024-02-27,AULT,0.959477,1.399846
2024-02-27,IFBD,1.134058,2.224638
2024-02-27,VKTX,0.813150,1.283524
2024-02-26,AKLI,1.930957,2.453520
2024-02-26,HOLO,0.573374,0.860817
2024-02-26,TRNR,0.419844,2.078125
2024-02-26,ZVSA,0.785268,1.084894
2024-02-23,LUNR,0.400966,0.758454
2024-02-23,OCEA,0.820167,0.983983
